DATE;REPORTTPYE;HOURLYDRYBULBTEMPF;HOURLYRelativeHumidity;HOURLYWindSpeed
22.12.2016 7:54;FM-15;33;66;7
22.12.2016 8:54;FM-15;36;59;6
22.12.2016 9:54;FM-15;36;62;8
22.12.2016 10:00;FM-12;36;62;8
22.12.2016 10:47;FM-16;36;76;5
22.12.2016 10:54;FM-15;37;73;7
22.12.2016 11:45;FM-16;35;93;3
22.12.2016 11:54;FM-15;36;93;3
22.12.2016 12:54;FM-15;37;89;3
22.12.2016 13:00;FM-12;37;89;3
22.12.2016 13:54;FM-15;37;93;3
22.12.2016 14:54;FM-15;38;86;3
22.12.2016 15:54;FM-15;39;79;6
22.12.2016 16:00;FM-12;39;79;6
22.12.2016 16:54;FM-15;39;73;8
22.12.2016 17:54;FM-15;39;70;9
22.12.2016 18:54;FM-15;37;73;16
22.12.2016 19:00;FM-12;37;73;16
22.12.2016 19:54;FM-15;36;76;11
22.12.2016 20:54;FM-15;36;76;16
22.12.2016 21:54;FM-15;35;78;13
22.12.2016 22:00;FM-12;35;78;13
22.12.2016 22:54;FM-15;35;78;13
22.12.2016 23:54;FM-15;36;76;14
22.12.2016 23:59;SOD;NA;NA;NA
23.12.2016 0:54;FM-15;37;73;10
23.12.2016 1:00;FM-12;37;73;10
23.12.2016 1:54;FM-15;36;73;9
23.12.2016 2:54;FM-15;36;76;9
23.12.2016 3:54;FM-15;36;73;10
23.12.2016 4:00;FM-12;36;73;10
23.12.2016 4:54;FM-15;37;70;17
23.12.2016 5:54;FM-15;36;67;8
23.12.2016 6:54;FM-15;35;67;7
23.12.2016 7:00;FM-12;35;67;7
23.12.2016 7:54;FM-15;36;64;10
23.12.2016 8:54;FM-15;38;62;9
23.12.2016 9:54;FM-15;40;58;10
23.12.2016 10:00;FM-12;40;58;10
23.12.2016 10:54;FM-15;41;53;13
23.12.2016 11:54;FM-15;43;49;14
23.12.2016 12:54;FM-15;44;47;14
23.12.2016 13:00;FM-12;44;47;14
23.12.2016 13:54;FM-15;45;48;14
23.12.2016 14:54;FM-15;45;48;10
23.12.2016 15:54;FM-15;44;49;13
23.12.2016 16:00;FM-12;44;49;13
23.12.2016 16:54;FM-15;42;53;9
23.12.2016 17:54;FM-15;42;51;10
23.12.2016 18:54;FM-15;40;55;10
23.12.2016 19:00;FM-12;40;55;10
23.12.2016 19:54;FM-15;40;53;14
23.12.2016 20:54;FM-15;38;57;7
23.12.2016 21:54;FM-15;38;57;10
23.12.2016 22:00;FM-12;38;57;10
23.12.2016 22:54;FM-15;37;59;13
23.12.2016 23:54;FM-15;38;57;13
23.12.2016 23:59;SOD;NA;NA;NA
24.12.2016 0:54;FM-15;37;62;9
24.12.2016 1:00;FM-12;37;62;9
24.12.2016 1:54;FM-15;37;65;13
24.12.2016 2:54;FM-15;37;67;6
24.12.2016 3:54;FM-15;36;73;9
24.12.2016 4:00;FM-12;36;73;9
24.12.2016 4:54;FM-15;37;70;9
24.12.2016 5:54;FM-15;38;70;9
24.12.2016 6:54;FM-15;39;67;11
24.12.2016 7:00;FM-12;39;67;11
24.12.2016 7:54;FM-15;40;68;16
24.12.2016 8:54;FM-15;41;76;15
24.12.2016 9:54;FM-15;42;79;15
24.12.2016 10:00;FM-12;42;79;15
24.12.2016 10:54;FM-15;42;89;15
24.12.2016 11:50;FM-16;43;87;15
24.12.2016 11:54;FM-15;42;92;16
24.12.2016 12:23;FM-16;42;92;16
24.12.2016 12:54;FM-15;42;96;14
24.12.2016 13:00;FM-12;42;96;14
24.12.2016 13:54;FM-15;42;96;10
24.12.2016 14:54;FM-15;44;93;11
24.12.2016 15:54;FM-15;44;85;16
24.12.2016 16:00;FM-12;44;85;16
24.12.2016 16:54;FM-15;44;83;13
24.12.2016 17:54;FM-15;44;76;11
24.12.2016 18:54;FM-15;42;79;9
24.12.2016 19:00;FM-12;42;79;9
24.12.2016 19:54;FM-15;42;79;11
24.12.2016 20:54;FM-15;41;82;13
24.12.2016 21:54;FM-15;41;82;13
24.12.2016 22:00;FM-12;41;82;13
24.12.2016 22:54;FM-15;41;79;9
24.12.2016 23:54;FM-15;40;79;7
24.12.2016 23:59;SOD;NA;NA;NA
25.12.2016 0:54;FM-15;40;77;10
25.12.2016 1:00;FM-12;40;77;10
25.12.2016 1:54;FM-15;39;79;11
25.12.2016 2:54;FM-15;39;76;10
25.12.2016 3:54;FM-15;38;76;11
25.12.2016 4:00;FM-12;38;76;11
25.12.2016 4:54;FM-15;36;82;9
25.12.2016 5:54;FM-15;34;89;9
25.12.2016 6:54;FM-15;38;79;11
25.12.2016 7:00;FM-12;38;79;11
25.12.2016 7:54;FM-15;36;82;9
25.12.2016 8:54;FM-15;41;65;11
25.12.2016 9:54;FM-15;42;62;13
25.12.2016 10:00;FM-12;42;62;13
25.12.2016 10:54;FM-15;45;54;17
25.12.2016 11:54;FM-15;44;45;16
25.12.2016 12:54;FM-15;42;29;16
25.12.2016 13:00;FM-12;42;29;16
25.12.2016 13:54;FM-15;41;32;13
25.12.2016 14:54;FM-15;40;29;15
25.12.2016 15:54;FM-15;38;34;13
25.12.2016 16:00;FM-12;38;34;13
25.12.2016 16:54;FM-15;37;33;16
25.12.2016 17:54;FM-15;34;38;11
25.12.2016 18:54;FM-15;33;36;11
25.12.2016 19:00;FM-12;33;36;11
25.12.2016 19:54;FM-15;32;40;10
25.12.2016 20:54;FM-15;31;36;13
25.12.2016 21:54;FM-15;30;38;11
25.12.2016 22:00;FM-12;30;38;11
25.12.2016 22:54;FM-15;28;43;6
25.12.2016 23:54;FM-15;28;43;8
25.12.2016 23:59;SOD;NA;NA;NA
26.12.2016 0:54;FM-15;27;43;8
26.12.2016 1:00;FM-12;27;43;8
26.12.2016 1:54;FM-15;26;46;10
26.12.2016 2:54;FM-15;25;46;10
26.12.2016 3:54;FM-15;24;50;8
26.12.2016 4:00;FM-12;24;50;8
26.12.2016 4:54;FM-15;24;48;8
26.12.2016 5:54;FM-15;24;50;9
26.12.2016 6:54;FM-15;24;52;9
26.12.2016 7:00;FM-12;24;52;9
26.12.2016 7:54;FM-15;25;55;8
26.12.2016 8:54;FM-15;27;55;7
26.12.2016 9:54;FM-15;32;56;9
26.12.2016 10:00;FM-12;32;56;9
26.12.2016 10:54;FM-15;33;64;8
26.12.2016 11:54;FM-15;35;67;9
26.12.2016 12:54;FM-15;36;67;7
26.12.2016 13:00;FM-12;36;67;7
26.12.2016 13:54;FM-15;36;64;6
26.12.2016 14:54;FM-15;38;57;9
26.12.2016 15:54;FM-15;37;62;15
26.12.2016 16:00;FM-12;37;62;15
26.12.2016 16:54;FM-15;37;67;16
26.12.2016 17:48;FM-16;36;75;13
26.12.2016 17:54;FM-15;36;73;14
26.12.2016 18:07;FM-16;36;76;13
26.12.2016 18:42;FM-16;36;79;15
26.12.2016 18:54;FM-15;37;76;15
26.12.2016 19:00;FM-12;37;76;15
26.12.2016 19:54;FM-15;37;82;13
26.12.2016 20:09;FM-16;37;86;11
26.12.2016 20:54;FM-15;38;93;10
26.12.2016 21:04;FM-16;38;97;9
26.12.2016 21:06;FM-16;38;97;8
26.12.2016 21:31;FM-16;38;100;10
26.12.2016 21:54;FM-15;39;100;9
26.12.2016 22:00;FM-12;39;100;9
26.12.2016 22:44;FM-16;41;100;9
26.12.2016 22:54;FM-15;41;100;9
26.12.2016 23:54;FM-15;48;96;18
26.12.2016 23:59;SOD;NA;NA;NA
27.12.2016 0:05;FM-16;48;100;18
27.12.2016 0:43;FM-16;50;96;21
27.12.2016 0:54;FM-15;50;96;24
27.12.2016 1:00;FM-12;50;96;24
27.12.2016 1:05;FM-16;51;96;21
27.12.2016 1:49;FM-16;54;88;23
27.12.2016 1:54;FM-15;53;89;22
27.12.2016 2:54;FM-15;54;87;21
27.12.2016 3:54;FM-15;56;84;32
27.12.2016 4:00;FM-12;56;84;32
27.12.2016 4:54;FM-15;57;83;32
27.12.2016 5:54;FM-15;56;84;26
27.12.2016 6:54;FM-15;56;87;30
27.12.2016 7:00;FM-12;56;87;30
27.12.2016 7:54;FM-15;57;81;25
27.12.2016 8:54;FM-15;57;81;24
27.12.2016 9:54;FM-15;57;81;18
27.12.2016 10:00;FM-12;57;81;18
27.12.2016 10:39;FM-16;57;78;17
27.12.2016 10:54;FM-15;57;78;18
27.12.2016 11:52;FM-16;57;72;16
27.12.2016 11:54;FM-15;57;74;15
27.12.2016 12:43;FM-16;57;64;17
27.12.2016 12:54;FM-15;56;67;18
27.12.2016 13:00;FM-12;56;67;18
27.12.2016 13:54;FM-15;57;51;23
27.12.2016 14:54;FM-15;55;51;15
27.12.2016 15:54;FM-15;52;45;22
27.12.2016 16:00;FM-12;52;45;22
27.12.2016 16:54;FM-15;48;48;16
27.12.2016 17:54;FM-15;45;49;15
27.12.2016 18:54;FM-15;42;55;13
27.12.2016 19:00;FM-12;42;55;13
27.12.2016 19:54;FM-15;41;57;14
27.12.2016 20:54;FM-15;41;57;16
27.12.2016 21:54;FM-15;40;60;15
27.12.2016 22:00;FM-12;40;60;15
27.12.2016 22:54;FM-15;40;60;11
27.12.2016 23:54;FM-15;39;62;11
27.12.2016 23:59;SOD;NA;NA;NA
28.12.2016 0:54;FM-15;39;60;11
28.12.2016 1:00;FM-12;39;60;11
28.12.2016 1:54;FM-15;38;62;11
28.12.2016 2:54;FM-15;38;62;9
28.12.2016 3:54;FM-15;39;60;9
28.12.2016 4:00;FM-12;39;60;9
28.12.2016 4:54;FM-15;38;62;9
28.12.2016 5:54;FM-15;38;62;9
28.12.2016 6:54;FM-15;38;65;14
28.12.2016 7:00;FM-12;38;65;14
28.12.2016 7:54;FM-15;37;65;16
28.12.2016 8:54;FM-15;38;57;14
28.12.2016 9:54;FM-15;40;47;18
28.12.2016 10:00;FM-12;40;47;18
28.12.2016 10:54;FM-15;40;45;14
28.12.2016 11:54;FM-15;40;41;14
28.12.2016 12:54;FM-15;42;38;14
28.12.2016 13:00;FM-12;42;38;14
28.12.2016 13:54;FM-15;40;40;14
28.12.2016 14:54;FM-15;40;43;14
28.12.2016 15:54;FM-15;39;43;13
28.12.2016 16:00;FM-12;39;43;13
28.12.2016 16:54;FM-15;38;44;11
28.12.2016 17:54;FM-15;37;48;10
28.12.2016 18:54;FM-15;36;52;6
28.12.2016 19:00;FM-12;36;52;6
28.12.2016 19:54;FM-15;36;52;9
28.12.2016 20:54;FM-15;36;52;7
28.12.2016 21:54;FM-15;35;54;5
28.12.2016 22:00;FM-12;35;54;5
28.12.2016 22:54;FM-15;32;64;3
28.12.2016 23:54;FM-15;34;59;3
28.12.2016 23:59;SOD;NA;NA;NA
29.12.2016 0:54;FM-15;31;72;5
29.12.2016 1:00;FM-12;31;72;5
29.12.2016 1:54;FM-15;32;66;3
29.12.2016 2:54;FM-15;32;66;0
29.12.2016 3:54;FM-15;32;64;0
29.12.2016 4:00;FM-12;32;64;0
29.12.2016 4:54;FM-15;31;69;0
29.12.2016 5:54;FM-15;30;75;6
29.12.2016 6:54;FM-15;30;82;5
29.12.2016 7:00;FM-12;30;82;5
29.12.2016 7:54;FM-15;31;82;5
29.12.2016 8:54;FM-15;33;78;6
29.12.2016 9:54;FM-15;36;73;11
29.12.2016 10:00;FM-12;36;73;11
29.12.2016 10:54;FM-15;37;67;13
29.12.2016 11:54;FM-15;38;76;14
29.12.2016 12:14;FM-16;38;76;15
29.12.2016 12:54;FM-15;39;79;18
29.12.2016 12:58;FM-16;39;82;18
29.12.2016 13:00;FM-12;39;79;18
29.12.2016 13:54;FM-15;37;93;18
29.12.2016 14:14;FM-16;37;96;20
29.12.2016 14:54;FM-15;38;97;15
29.12.2016 15:54;FM-15;40;97;11
29.12.2016 16:00;FM-12;40;97;11
29.12.2016 16:22;FM-16;40;97;15
29.12.2016 16:54;FM-15;40;100;9
29.12.2016 17:06;FM-16;41;96;11
29.12.2016 17:54;FM-15;42;96;24
29.12.2016 18:06;FM-16;42;100;21
29.12.2016 18:10;FM-16;42;100;18
29.12.2016 18:15;FM-16;42;100;17
29.12.2016 18:47;FM-16;42;100;10
29.12.2016 18:52;FM-16;43;100;11
29.12.2016 18:54;FM-15;42;100;13
29.12.2016 19:00;FM-12;42;100;13
29.12.2016 19:08;FM-16;42;100;10
29.12.2016 19:54;FM-15;36;97;23
29.12.2016 20:03;FM-16;35;96;20
29.12.2016 20:10;FM-16;34;100;20
29.12.2016 20:19;FM-16;34;97;17
29.12.2016 20:23;FM-16;34;97;21
29.12.2016 20:31;FM-16;33;100;22
29.12.2016 20:54;FM-15;33;100;17
29.12.2016 21:16;FM-16;34;97;18
29.12.2016 21:26;FM-16;34;97;17
29.12.2016 21:54;FM-15;35;96;18
29.12.2016 22:00;FM-12;35;96;18
29.12.2016 22:11;FM-16;35;96;17
29.12.2016 22:44;FM-16;36;89;20
29.12.2016 22:54;FM-15;36;93;18
29.12.2016 23:18;FM-16;36;86;20
29.12.2016 23:54;FM-15;36;86;17
29.12.2016 23:59;SOD;NA;NA;NA
30.12.2016 0:54;FM-15;35;82;15
30.12.2016 1:00;FM-12;35;82;15
30.12.2016 1:54;FM-15;35;76;20
30.12.2016 2:54;FM-15;35;78;18
30.12.2016 3:54;FM-15;35;78;22
30.12.2016 4:00;FM-12;35;78;22
30.12.2016 4:54;FM-15;35;76;18
30.12.2016 5:54;FM-15;35;76;20
30.12.2016 6:54;FM-15;35;72;20
30.12.2016 7:00;FM-12;35;72;20
30.12.2016 7:54;FM-15;35;70;17
30.12.2016 8:54;FM-15;36;67;21
30.12.2016 9:54;FM-15;37;65;23
30.12.2016 10:00;FM-12;37;65;23
30.12.2016 10:54;FM-15;39;60;16
30.12.2016 11:54;FM-15;40;55;21
30.12.2016 12:54;FM-15;40;53;18
30.12.2016 13:00;FM-12;40;53;18
30.12.2016 13:54;FM-15;37;67;22
30.12.2016 14:09;FM-16;37;70;20
30.12.2016 14:54;FM-15;38;60;16
30.12.2016 15:54;FM-15;37;54;18
30.12.2016 16:00;FM-12;37;54;18
30.12.2016 16:54;FM-15;36;50;18
30.12.2016 17:54;FM-15;35;50;14
30.12.2016 18:54;FM-15;34;50;14
30.12.2016 19:00;FM-12;34;50;14
30.12.2016 19:54;FM-15;33;52;13
30.12.2016 20:54;FM-15;32;52;15
30.12.2016 21:54;FM-15;31;49;16
30.12.2016 22:00;FM-12;31;49;16
30.12.2016 22:54;FM-15;30;51;16
30.12.2016 23:54;FM-15;30;49;13
30.12.2016 23:59;SOD;NA;NA;NA
31.12.2016 0:54;FM-15;29;51;20
31.12.2016 1:00;FM-12;29;51;20
31.12.2016 1:54;FM-15;29;51;20
31.12.2016 2:54;FM-15;28;53;17
31.12.2016 3:54;FM-15;28;53;16
31.12.2016 4:00;FM-12;28;53;16
31.12.2016 4:54;FM-15;28;56;15
31.12.2016 5:54;FM-15;27;61;9
31.12.2016 6:54;FM-15;27;63;10
31.12.2016 7:00;FM-12;27;63;10
31.12.2016 7:54;FM-15;27;69;11
31.12.2016 8:54;FM-15;30;64;17
31.12.2016 9:54;FM-15;32;59;15
31.12.2016 10:00;FM-12;32;59;15
31.12.2016 10:54;FM-15;33;56;14
31.12.2016 11:54;FM-15;33;54;13
31.12.2016 12:54;FM-15;34;52;13
31.12.2016 13:00;FM-12;34;52;13
31.12.2016 13:54;FM-15;35;52;15
31.12.2016 14:54;FM-15;35;54;13
31.12.2016 15:54;FM-15;35;59;13
31.12.2016 16:00;FM-12;35;59;13
31.12.2016 16:54;FM-15;36;59;11
31.12.2016 17:54;FM-15;38;65;15
31.12.2016 18:54;FM-15;39;67;NA
01.01.2017 0:54;FM-15;39;89;14
01.01.2017 1:00;FM-12;39;89;14
01.01.2017 1:54;FM-15;38;89;17
01.01.2017 2:54;FM-15;37;93;14
01.01.2017 3:47;FM-16;37;93;16
01.01.2017 3:54;FM-15;37;93;17
01.01.2017 4:00;FM-12;37;93;17
01.01.2017 4:54;FM-15;37;93;17
01.01.2017 5:54;FM-15;37;89;14
01.01.2017 6:54;FM-15;36;89;14
01.01.2017 7:00;FM-12;36;89;14
01.01.2017 7:54;FM-15;38;79;15
01.01.2017 8:54;FM-15;40;70;15
01.01.2017 9:54;FM-15;42;60;20
01.01.2017 10:00;FM-12;42;60;20
01.01.2017 10:54;FM-15;42;55;17
01.01.2017 11:54;FM-15;42;51;23
01.01.2017 12:54;FM-15;43;45;22
01.01.2017 13:00;FM-12;43;45;22
01.01.2017 13:54;FM-15;44;41;16
01.01.2017 14:54;FM-15;43;43;21
01.01.2017 15:54;FM-15;42;43;11
01.01.2017 16:00;FM-12;42;43;11
01.01.2017 16:54;FM-15;40;47;10
01.01.2017 17:54;FM-15;41;45;9
01.01.2017 18:54;FM-15;38;51;8
01.01.2017 19:00;FM-12;38;51;8
01.01.2017 19:54;FM-15;37;52;11
01.01.2017 20:54;FM-15;37;52;8
01.01.2017 21:54;FM-15;35;59;8
01.01.2017 22:00;FM-12;35;59;8
01.01.2017 22:54;FM-15;35;59;7
01.01.2017 23:54;FM-15;33;66;7
01.01.2017 23:59;SOD;NA;NA;NA
02.01.2017 0:54;FM-15;33;66;7
02.01.2017 1:00;FM-12;33;66;7
02.01.2017 1:54;FM-15;32;69;3
02.01.2017 2:54;FM-15;30;75;0
02.01.2017 3:54;FM-15;29;78;0
02.01.2017 4:00;FM-12;29;78;0
02.01.2017 4:54;FM-15;31;76;0
02.01.2017 5:54;FM-15;31;79;0
02.01.2017 6:54;FM-15;29;82;3
02.01.2017 7:00;FM-12;29;82;3
02.01.2017 7:54;FM-15;30;85;5
02.01.2017 8:54;FM-15;32;82;3
02.01.2017 9:54;FM-15;36;67;7
02.01.2017 10:00;FM-12;36;67;7
02.01.2017 10:54;FM-15;38;65;0
02.01.2017 11:54;FM-15;40;65;0
02.01.2017 12:54;FM-15;40;63;0
02.01.2017 13:00;FM-12;40;63;0
02.01.2017 13:54;FM-15;40;60;0
02.01.2017 14:54;FM-15;39;65;3
02.01.2017 15:54;FM-15;40;70;5
02.01.2017 16:00;FM-12;40;70;5
02.01.2017 16:54;FM-15;40;77;8
02.01.2017 17:54;FM-15;39;82;8
02.01.2017 18:54;FM-15;40;83;9
02.01.2017 19:00;FM-12;40;83;9
02.01.2017 19:54;FM-15;40;83;7
02.01.2017 20:54;FM-15;40;83;7
02.01.2017 21:54;FM-15;41;79;8
02.01.2017 22:00;FM-12;41;79;8
02.01.2017 22:54;FM-15;41;79;10
02.01.2017 23:44;FM-16;41;82;11
02.01.2017 23:54;FM-15;41;82;10
02.01.2017 23:59;SOD;NA;NA;NA
03.01.2017 0:26;FM-16;41;82;11
03.01.2017 0:54;FM-15;41;82;13
03.01.2017 1:00;FM-12;41;82;13
03.01.2017 1:09;FM-16;41;82;11
03.01.2017 1:33;FM-16;41;86;10
03.01.2017 1:54;FM-15;41;86;9
03.01.2017 2:54;FM-15;41;86;8
03.01.2017 3:54;FM-15;41;89;11
03.01.2017 4:00;FM-12;41;89;11
03.01.2017 4:54;FM-15;41;93;16
03.01.2017 5:47;FM-16;41;93;17
03.01.2017 5:54;FM-15;42;89;16
03.01.2017 6:49;FM-16;43;81;18
03.01.2017 6:54;FM-15;42;85;20
03.01.2017 7:00;FM-12;42;85;20
03.01.2017 7:54;FM-15;42;85;21
03.01.2017 8:52;FM-16;43;81;20
03.01.2017 8:54;FM-15;41;89;20
03.01.2017 9:14;FM-16;41;89;20
03.01.2017 9:35;FM-16;40;97;18
03.01.2017 9:52;FM-16;39;100;18
03.01.2017 9:54;FM-15;40;97;20
03.01.2017 10:00;FM-12;40;97;20
03.01.2017 10:54;FM-15;41;96;17
03.01.2017 11:13;FM-16;40;100;17
03.01.2017 11:54;FM-15;41;100;21
03.01.2017 12:15;FM-16;41;100;20
03.01.2017 12:54;FM-15;41;100;20
03.01.2017 13:00;FM-12;41;100;20
03.01.2017 13:13;FM-16;41;100;21
03.01.2017 13:26;FM-16;41;100;20
03.01.2017 13:54;FM-15;42;96;20
03.01.2017 14:37;FM-16;42;100;18
03.01.2017 14:47;FM-16;42;100;18
03.01.2017 14:54;FM-15;42;100;20
03.01.2017 15:38;FM-16;42;100;22
03.01.2017 15:42;FM-16;42;100;20
03.01.2017 15:52;FM-16;43;100;23
03.01.2017 15:54;FM-15;42;100;23
03.01.2017 16:00;FM-12;42;100;23
03.01.2017 16:11;FM-16;42;100;23
03.01.2017 16:54;FM-15;42;100;22
03.01.2017 17:19;FM-16;42;100;20
03.01.2017 17:29;FM-16;42;100;20
03.01.2017 17:52;FM-16;43;100;23
03.01.2017 17:54;FM-15;43;100;24
03.01.2017 18:19;FM-16;43;100;26
03.01.2017 18:43;FM-16;43;100;21
03.01.2017 18:54;FM-15;43;100;17
03.01.2017 19:00;FM-12;43;100;17
03.01.2017 19:54;FM-15;44;100;18
03.01.2017 20:14;FM-16;43;100;20
03.01.2017 20:32;FM-16;43;100;20
03.01.2017 20:54;FM-15;43;100;20
03.01.2017 21:39;FM-16;43;100;20
03.01.2017 21:51;FM-16;43;100;21
03.01.2017 21:54;FM-15;43;100;20
03.01.2017 22:00;FM-12;43;100;20
03.01.2017 22:54;FM-15;43;100;21
03.01.2017 23:01;FM-16;43;100;21
03.01.2017 23:31;FM-16;43;100;21
03.01.2017 23:40;FM-16;44;100;21
03.01.2017 23:54;FM-15;44;100;20
03.01.2017 23:59;SOD;NA;NA;NA
04.01.2017 0:54;FM-15;44;100;13
04.01.2017 1:00;FM-12;44;100;13
04.01.2017 1:54;FM-15;44;100;8
04.01.2017 2:54;FM-15;43;100;8
04.01.2017 3:54;FM-15;38;100;13
04.01.2017 4:00;FM-12;38;100;13
04.01.2017 4:04;FM-16;38;100;14
04.01.2017 4:54;FM-15;37;100;9
04.01.2017 5:52;FM-16;37;93;10
04.01.2017 5:54;FM-15;37;96;11
04.01.2017 6:30;FM-16;37;93;11
04.01.2017 6:54;FM-15;37;93;9
04.01.2017 7:00;FM-12;37;93;9
04.01.2017 7:19;FM-16;37;96;9
04.01.2017 7:54;FM-15;38;89;6
04.01.2017 8:05;FM-16;39;89;5
04.01.2017 8:54;FM-15;39;93;9
04.01.2017 9:33;FM-16;40;93;14
04.01.2017 9:54;FM-15;40;93;13
04.01.2017 10:00;FM-12;40;93;13
04.01.2017 10:38;FM-16;42;89;13
04.01.2017 10:54;FM-15;43;86;14
04.01.2017 11:31;FM-16;44;85;16
04.01.2017 11:52;FM-16;45;81;16
04.01.2017 11:54;FM-15;44;83;16
04.01.2017 12:52;FM-16;46;76;10
04.01.2017 12:54;FM-15;46;79;13
04.01.2017 13:00;FM-12;46;79;13
04.01.2017 13:26;FM-16;46;79;15
04.01.2017 13:54;FM-15;46;79;14
04.01.2017 14:48;FM-16;46;76;9
04.01.2017 14:54;FM-15;48;71;11
04.01.2017 15:54;FM-15;47;71;11
04.01.2017 16:00;FM-12;47;71;11
04.01.2017 16:54;FM-15;47;71;9
04.01.2017 17:34;FM-16;46;73;11
04.01.2017 17:54;FM-15;45;83;14
04.01.2017 18:24;FM-16;44;83;11
04.01.2017 18:54;FM-15;42;79;20
04.01.2017 19:00;FM-12;42;79;20
04.01.2017 19:54;FM-15;42;79;16
04.01.2017 20:46;FM-16;36;81;23
04.01.2017 20:52;FM-16;36;87;17
04.01.2017 20:54;FM-15;35;89;21
04.01.2017 21:09;FM-16;36;86;17
04.01.2017 21:19;FM-16;36;82;14
04.01.2017 21:54;FM-15;36;79;20
04.01.2017 22:00;FM-12;36;79;20
04.01.2017 22:54;FM-15;35;57;18
04.01.2017 23:54;FM-15;34;54;15
04.01.2017 23:59;SOD;NA;NA;NA
05.01.2017 0:54;FM-15;32;54;20
05.01.2017 1:00;FM-12;32;54;20
05.01.2017 1:54;FM-15;31;54;16
05.01.2017 2:54;FM-15;30;58;21
05.01.2017 3:54;FM-15;29;58;16
05.01.2017 4:00;FM-12;29;58;16
05.01.2017 4:54;FM-15;29;58;20
05.01.2017 5:54;FM-15;29;56;20
05.01.2017 6:54;FM-15;27;51;18
05.01.2017 7:00;FM-12;27;51;18
05.01.2017 7:54;FM-15;27;53;13
05.01.2017 8:54;FM-15;28;51;18
05.01.2017 9:54;SY-MT;30;47;20
05.01.2017 10:54;FM-15;30;41;20
05.01.2017 11:54;FM-15;31;40;21
05.01.2017 12:54;FM-15;32;41;15
05.01.2017 13:00;FM-12;32;41;15
05.01.2017 13:54;FM-15;33;38;10
05.01.2017 14:54;FM-15;32;40;17
05.01.2017 15:54;FM-15;31;42;13
05.01.2017 16:00;FM-12;31;42;13
05.01.2017 16:54;FM-15;31;42;11
05.01.2017 17:54;FM-15;30;45;8
05.01.2017 18:54;FM-15;30;45;9
05.01.2017 19:00;FM-12;30;45;9
05.01.2017 19:54;FM-15;30;47;10
05.01.2017 20:54;FM-15;30;45;10
05.01.2017 21:54;FM-15;30;45;7
05.01.2017 22:00;FM-12;30;45;7
05.01.2017 22:54;FM-15;29;51;10
05.01.2017 23:54;FM-15;29;51;11
05.01.2017 23:59;SOD;NA;NA;NA
06.01.2017 0:54;FM-15;29;51;7
06.01.2017 1:00;FM-12;29;51;7
06.01.2017 1:54;FM-15;29;54;8
06.01.2017 2:54;FM-15;29;54;10
06.01.2017 3:54;FM-15;28;60;9
06.01.2017 4:00;FM-12;28;60;9
06.01.2017 4:54;FM-15;27;72;6
06.01.2017 5:54;FM-15;27;75;7
06.01.2017 6:07;FM-16;27;75;5
06.01.2017 6:52;FM-16;27;80;5
06.01.2017 6:54;FM-15;26;84;5
06.01.2017 7:00;FM-12;26;84;5
06.01.2017 7:32;FM-16;26;88;6
06.01.2017 7:36;FM-16;26;88;7
06.01.2017 7:52;FM-16;25;100;5
06.01.2017 7:54;FM-15;25;96;6
06.01.2017 8:29;FM-16;26;92;6
06.01.2017 8:52;FM-16;27;93;6
06.01.2017 8:54;FM-15;26;92;6
06.01.2017 9:21;FM-16;26;92;7
06.01.2017 9:54;FM-15;27;81;5
06.01.2017 10:00;FM-12;27;81;5
06.01.2017 10:54;FM-15;28;78;8
06.01.2017 11:45;FM-16;29;72;7
06.01.2017 11:54;FM-15;29;72;8
06.01.2017 12:39;FM-16;29;72;8
06.01.2017 12:54;FM-15;29;72;6
06.01.2017 13:00;FM-12;29;72;6
06.01.2017 13:54;FM-15;30;58;9
06.01.2017 14:54;FM-15;31;56;10
06.01.2017 15:54;FM-15;30;54;9
06.01.2017 16:00;FM-12;30;54;9
06.01.2017 16:54;FM-15;30;51;9
06.01.2017 17:54;FM-15;29;51;11
06.01.2017 18:54;FM-15;28;53;7
06.01.2017 19:00;FM-12;28;53;7
06.01.2017 19:54;FM-15;27;51;11
06.01.2017 20:54;FM-15;26;48;9
06.01.2017 21:54;FM-15;26;48;7
06.01.2017 22:00;FM-12;26;48;7
06.01.2017 22:54;FM-15;25;55;10
06.01.2017 23:54;FM-15;24;55;9
06.01.2017 23:59;SOD;NA;NA;NA
07.01.2017 0:54;FM-15;23;60;11
07.01.2017 1:00;FM-12;23;60;11
07.01.2017 1:54;FM-15;22;63;9
07.01.2017 2:54;FM-15;22;63;9
07.01.2017 3:54;FM-15;22;63;8
07.01.2017 4:00;FM-12;22;63;8
07.01.2017 4:54;FM-15;22;60;9
07.01.2017 5:54;FM-15;22;57;8
07.01.2017 6:54;FM-15;22;60;10
07.01.2017 7:00;FM-12;22;60;10
07.01.2017 7:54;FM-15;22;60;11
07.01.2017 8:54;FM-15;23;53;10
07.01.2017 9:54;FM-15;24;48;13
07.01.2017 10:00;FM-12;24;48;13
07.01.2017 10:54;FM-15;24;57;14
07.01.2017 11:10;FM-16;24;60;11
07.01.2017 11:17;FM-16;23;65;13
07.01.2017 11:38;FM-16;22;75;10
07.01.2017 11:54;FM-15;21;81;13
07.01.2017 12:07;FM-16;21;85;11
07.01.2017 12:54;FM-15;21;92;15
